year,GEOID,NAME,popE,popM,median_hhincE,median_hhincM,povertyE,povertyM,pop_povertyE,pop_povertyM,median_rentE,median_rentM,median_homeE,median_homeM,whiteE,whiteM,blackE,blackM,hispanicE,hispanicM,asianE,asianM,foreign_bornE,foreign_bornM,survey,giniE,giniM,unempE,unempM,laborforceE,laborforceM,no_hsE,no_hsM,bachelorsE,bachelorsM,pop_25plusE,pop_25plusM,snapE,snapM,snap_totalE,snap_totalM,no_health_insE,no_health_insM
2022,3602001,Albany County (East Central)--Albany City PUMA; New York,108821,791,56639,2633,21962,1712,99604,814,1141,21,216500,5938,56607,1569,26802,1164,10654,917,8210,1001,16295,1515,acs5,0.4799,0.0134,4689,659,60523,1334,1796,424,14922,896,68671,1214,8743,854,47341,1002,2505,510
2022,3602002,Albany County (Outside Albany City) PUMA; New York,206220,791,92695,1897,15646,1513,200146,855,1255,32,282300,3907,163504,1528,9151,946,9959,917,14692,991,19666,1413,acs5,0.4258,0.0103,4226,570,109577,1628,1452,314,32790,1377,143174,1213,6310,626,84834,1056,2189,492
2022,3602100,Columbia & Greene Counties PUMA; New York,109536,NA,76961,2383,10870,947,105200,305,1082,34,255300,7161,91970,527,4228,418,6475,NA,1910,100,6787,582,acs5,0.477,0.0111,2495,347,54025,936,1205,338,14862,950,83736,261,3689,398,43203,756,1383,272
2022,3602201,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA; New York,128386,739,51935,1705,27943,1830,119054,798,872,24,134400,2996,96671,987,9401,875,7702,446,8608,509,12505,1017,acs5,0.5041,0.0151,4560,671,60096,1341,1443,332,14338,899,81489,836,9425,670,53041,873,2500,433
2022,3602204,"Chenango, Delaware Counties & Broome County outside Greater Binghamton City PUMA; New York",161712,739,64311,1890,20090,1624,158354,779,837,26,143300,3039,149084,967,1423,239,4782,444,1756,396,5478,733,acs5,0.431,0.0109,4831,569,77146,1341,1301,226,14147,812,116824,878,8525,616,66964,898,1735,278
2022,3602300,Tompkins County PUMA; New York,102555,NA,69995,2807,14232,917,88751,267,1320,45,264300,8113,78456,236,3257,338,5521,NA,9833,337,13296,781,acs5,0.4945,0.0176,2429,482,51900,979,545,220,15045,845,61156,221,3448,452,42984,487,1560,374
2022,3602403,"Tioga (South), Chemung (South) & Steuben (East) Counties--Elmira & Corning Cities PUMA; New York",129087,547,65805,2199,16761,1301,124616,605,979,32,136600,3704,111849,670,5361,484,4058,262,2672,222,5313,644,acs5,0.4691,0.0152,3996,507,63308,1063,971,207,13840,731,91585,620,7944,664,54752,636,2460,468
2022,3602404,"Steuben (outside Corning City), Schuyler, Chemung (North) & Tioga (North) Counties PUMA; New York",114280,547,61799,1524,15374,1116,112815,610,785,25,124700,3023,107469,615,1082,205,1871,261,718,147,1981,306,acs5,0.4209,0.0087,3159,326,53699,929,995,243,9751,591,81883,592,6197,539,46950,549,1737,239
2022,3602500,Cattaraugus & Allegany Counties PUMA; New York,124222,NA,57573,1243,20252,1132,117137,172,741,20,100000,2183,112582,255,1854,180,2714,NA,988,183,2027,226,acs5,0.4415,0.0134,3442,363,56324,725,1101,175,9621,526,83095,199,7649,438,48304,504,2707,328
2022,3602600,Chautauqua County PUMA; New York,127440,NA,54625,1754,21513,1400,122629,373,759,25,110900,2839,109504,285,2804,240,10333,NA,894,129,3096,491,acs5,0.4481,0.0104,3161,402,58347,920,1232,256,12068,624,89404,145,10428,615,53405,527,2241,334
2022,3602701,Sullivan & Ulster (West) Counties PUMA; New York,112799,200,69089,2345,16474,1424,108223,302,1055,41,240400,7972,79655,818,7794,438,17661,598,2184,230,11027,801,acs5,0.4961,0.0179,3780,601,53516,1206,1525,319,14266,817,81945,647,6481,618,44473,864,1423,301
2022,3602702,Ulster County (East) PUMA; New York,148079,200,78911,2919,20477,1618,142291,296,1297,60,288300,5506,110061,1443,8794,511,16156,598,2838,386,11392,1174,acs5,0.4698,0.011,3497,518,74799,1314,1286,256,20844,1144,107701,557,5499,555,57687,814,4292,784
2022,3602803,Dutchess County (North & East) PUMA; New York,115433,71,100412,4543,9985,913,109691,183,1328,81,349800,8523,89408,1260,6756,851,11757,840,2763,400,10265,884,acs5,0.475,0.0126,2972,410,59390,1139,1131,318,16605,855,82938,675,2181,343,44158,740,1511,284
2022,3602804,Dutchess County (Southwest)--Fishkill & Wappinger town PUMA; New York,143287,77,82002,3156,12785,1323,134618,167,1448,44,327500,5842,85771,1495,21745,1007,23487,1060,5732,606,19043,1382,acs5,0.4576,0.0238,3945,564,76553,1425,1199,350,20358,1080,102320,849,5793,760,57037,758,3253,639
2022,3602805,Putnam County & Southern Dutchess County PUMA; New York,135689,38,123378,3456,7524,821,134224,236,1662,71,419300,7382,101517,898,4007,477,21791,667,3623,410,17523,968,acs5,0.4157,0.0101,3154,460,72750,1177,1148,295,23652,1073,96344,576,1679,281,47680,628,1500,384
2022,3602901,Orange County (Northeast)--Greater Newburgh City PUMA; New York,124273,92,87529,4760,14715,1951,122596,186,1439,45,315400,8344,63156,1888,18173,1533,35349,1603,2734,602,16843,1432,acs5,0.4445,0.0136,3717,633,64548,1467,1601,409,14628,1035,84609,1076,4747,642,45296,938,2938,546
2022,3602902,Orange County (Northwest) PUMA; New York,129353,68,87625,3635,13506,1711,125724,222,1467,39,304000,7409,70620,1706,17093,1729,31031,1610,4448,620,16369,1469,acs5,0.4401,0.0122,3651,444,64718,1281,1816,434,13810,917,88205,1263,4208,503,45492,851,2496,548
2022,3602903,Orange County (Southeast) PUMA; New York,147611,69,102204,3328,22838,2001,144017,441,1638,67,392700,7784,108861,1796,6679,912,23114,1539,4176,721,15864,1312,acs5,0.4514,0.0169,3019,470,68464,1510,963,263,18121,903,83561,1068,4938,550,44352,880,1671,349
2022,3603001,Rockland County (North)--New City & Congers PUMA; New York,104179,1579,120373,4685,6601,1207,103470,1562,1728,65,485500,7887,53861,1683,10558,1132,27666,1483,9265,727,22974,1397,acs5,0.4371,0.0146,3710,495,55086,1485,1379,337,18832,916,73069,1255,2992,418,34497,734,1154,256
2022,3603002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA; New York",109549,1897,122750,8155,7529,1655,107099,1892,1975,111,575100,11652,71536,1561,9519,1189,17789,1378,7722,692,22022,1686,acs5,0.4567,0.0181,2831,338,54471,1874,1085,373,20118,1361,74631,1339,2723,416,36939,816,1383,298
2022,3603003,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA; New York",123598,767,74528,4582,36051,2717,122395,814,1660,47,528900,22478,83273,1744,16597,1198,17453,1490,3360,592,24804,1421,acs5,0.5043,0.0218,3303,466,48771,1183,2424,465,10060,726,60839,1004,6567,454,31143,692,2467,510
2022,3603102,Westchester County (Northwest) PUMA; New York,151692,91,120105,3598,10541,1209,146347,244,1827,39,542900,12923,88429,2212,12990,1557,39031,2270,6175,746,32409,1937,acs5,0.485,0.0103,5638,889,81226,1370,2291,656,26495,1226,107278,1371,4068,538,54900,1106,2515,555
2022,3603103,Westchester County (Northeast) PUMA; New York,138408,61,167513,7140,5849,1080,136270,313,2103,127,677500,10064,102769,2241,4842,982,19224,1825,7586,958,21559,1456,acs5,0.4773,0.0104,3409,472,71834,1097,1090,274,31662,1095,96889,1297,1115,310,49260,834,786,321
2022,3603110,Westchester County (Southeast)--White Plains & Rye City PUMA; New York,145797,98,122899,5157,12506,1414,141255,194,2115,60,717500,19086,75630,2370,10903,1347,44897,2153,9136,942,42728,2094,acs5,0.5493,0.0132,4602,638,77601,1457,1969,491,27049,1399,99034,1303,2761,378,51800,1106,2478,530
2022,3603111,Westchester County (Central) PUMA; New York,112320,43,162002,6025,5077,1008,110360,226,2241,82,734700,20255,65901,1988,10038,981,17205,1719,14049,1219,27237,1381,acs5,0.5238,0.0142,2890,423,60217,1136,639,177,22715,1167,78364,992,1018,236,40494,962,1085,271
2022,3603112,Westchester County (Southwest)--Yonkers City PUMA; New York,209780,57,78208,3704,27341,2344,207202,162,1659,29,456500,15819,71497,2680,33047,2386,87256,3238,11131,1252,67161,2528,acs5,0.486,0.0089,7277,888,109592,2046,4882,784,28624,1683,146644,1575,14183,734,81470,1405,4518,760
2022,3603113,Westchester County (South Central East)--Mount Vernon City PUMA; New York,119958,63,95418,4208,12109,1562,118750,172,1567,60,593100,16504,45394,1438,44831,1957,17430,1672,6280,856,32817,1704,acs5,0.5521,0.0128,4072,613,63430,1418,1391,390,20964,1269,85052,1381,6307,634,46150,1094,1811,451
2022,3603114,Westchester County (South Central West)--New Rochelle City PUMA; New York,119949,87,115109,4466,9989,1511,116886,130,1819,43,721300,23316,61463,2244,16405,1885,32146,2161,6516,1160,31325,1734,acs5,0.5588,0.0139,3980,571,64418,1544,1739,476,20171,1300,81803,1365,4256,664,43666,1028,3266,749
2022,3603201,Nassau County (Northwest)--North Hempstead Town (North) PUMA; New York,117661,1849,161792,6597,6051,1071,115489,1848,2291,129,1100400,21323,79379,1865,2729,863,11231,1414,20784,1258,28020,1235,acs5,0.519,0.0114,2014,283,56968,1507,842,198,26566,1283,80608,1472,1441,370,40972,741,690,190
2022,3603202,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA; New York,113450,1698,140661,5677,7823,1415,109500,1681,2318,139,839900,17937,77065,2082,2735,594,15473,1657,14508,1167,24146,1270,acs5,0.5331,0.014,2523,580,56134,1366,1996,670,23783,1106,78925,1345,1544,304,39486,873,1295,464
2022,3603203,Nassau County (East Central)--Oyster Bay Town (Central) PUMA; New York,105625,2400,148984,4704,4419,717,105326,2406,2428,106,639000,6118,62725,2198,1317,442,11158,1510,27723,1790,26296,1810,acs5,0.4137,0.0139,2248,475,56482,1579,1448,381,21644,1179,74221,1742,895,231,34087,882,1223,386
2022,3603204,Nassau County (West Central)--North Hempstead Town (South) PUMA; New York,118912,1845,136583,6001,5316,880,118326,1832,2207,93,692200,9276,53535,1933,8814,1098,22054,2428,28819,1680,37545,1805,acs5,0.4323,0.0144,2580,447,64307,1654,2048,388,24535,964,83368,1413,1343,256,38801,832,1545,417
2022,3603205,Nassau County (West Central)--Hempstead Town (Northwest) PUMA; New York,121960,2623,142051,7278,5018,875,120628,2612,2156,85,659800,9939,60840,2108,18549,1717,20903,1719,16084,1633,34137,1699,acs5,0.4365,0.0134,3364,480,66809,2222,1535,307,21814,1158,84910,2180,1528,241,37400,767,2052,471
2022,3603206,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA; New York,155192,2355,100168,3983,16407,1767,149223,2416,1850,70,439400,6798,18519,1179,61215,2476,67605,2799,3140,738,56721,2339,acs5,0.4407,0.0136,5641,630,83042,2205,4926,608,13905,1023,102753,2052,5545,562,44420,1083,5640,801
2022,3603207,Nassau County (Central)--Hempstead Town (Northeast) PUMA; New York,111965,2505,138869,6125,4718,1049,110680,2528,2379,171,562000,7554,74567,2766,2551,746,17442,1442,14102,1484,19569,1278,acs5,0.3724,0.014,2583,389,60107,1980,1109,233,18788,1178,80091,1902,1223,363,36983,1022,1184,474
2022,3603208,Nassau County (Southeast)--Oyster Bay Town (South) PUMA; New York,109015,2051,147933,6657,4410,748,108540,2066,2256,181,589100,4983,88491,2082,3679,743,10692,1199,3787,787,9258,985,acs5,0.4001,0.0151,2664,519,60592,1528,965,327,20652,973,79200,1713,729,183,37706,734,808,379
2022,3603209,Nassau County (Central)--Hempstead Town (East Central) PUMA; New York,104051,2692,168423,6318,2885,589,103552,2638,2339,198,635200,6725,84757,2803,2400,713,9838,1073,4242,909,9774,1039,acs5,0.3961,0.0135,2000,337,56336,1776,543,198,21206,1234,72713,2002,763,203,33858,887,539,203
2022,3603210,Nassau County (South Central)--Hempstead Town (Southeast) PUMA; New York,106599,2423,135743,4016,4651,893,105781,2440,1971,141,607000,9336,65979,2010,15994,1448,16829,1613,3913,1000,19046,1507,acs5,0.4249,0.0118,2914,502,58627,1537,1012,241,19776,1349,76838,1613,1282,282,37665,860,1020,387
2022,3603211,Nassau County (West Central)--Hempstead Town (West Central) PUMA; New York,115515,2412,137061,4936,5898,1103,115223,2393,2035,149,577100,7890,43957,1943,27000,2273,24975,2221,12664,1359,32187,1724,acs5,0.4038,0.0177,3049,454,63428,1687,1866,485,21323,1210,81383,1674,1601,340,35727,805,1457,358
2022,3603212,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA; New York,109215,2575,127293,5645,6169,1106,107607,2554,2159,75,697800,16213,77889,2160,7133,1199,15484,1610,5730,1058,19832,1830,acs5,0.4638,0.0143,2760,507,56780,1644,1018,255,20715,1169,74971,1644,1691,322,37666,863,1116,347
2022,3603301,Suffolk County (Northwest)--Huntington Town (North) PUMA; New York,101197,2056,146408,5690,7639,1277,100351,2063,2148,110,648600,9377,75252,2308,3603,727,15278,1406,2430,495,14689,1362,acs5,0.461,0.0126,2791,427,56161,1629,1967,532,21150,1211,72952,1840,1726,296,35837,1012,995,298
2022,3603302,Suffolk County (Northwest)--Huntington Town (South) PUMA; New York,102611,2049,163477,6469,3988,758,101443,2024,2144,207,672100,12569,77369,1893,4276,921,8901,1708,8571,919,14045,1036,acs5,0.4445,0.0142,2704,693,56125,1602,1280,268,21085,1151,73261,1497,1471,254,34607,801,493,160
2022,3603303,Suffolk County (Northwest)--Smithtown Town PUMA; New York,116157,86,147104,4815,3846,650,114584,138,2155,113,618800,5216,95056,1462,1316,352,11141,1178,5860,975,10296,1177,acs5,0.4231,0.0119,2424,387,62738,1178,920,335,22505,1185,80615,1098,1178,187,39319,666,580,158
2022,3603304,Suffolk County (North Central)--Brookhaven Town (North) PUMA; New York,115590,3265,131087,6857,4648,837,106420,3248,2145,154,487000,7528,88377,2789,2597,550,12491,1498,8936,1133,12739,1060,acs5,0.4309,0.0111,3348,459,58194,1984,1144,329,16943,885,74581,1930,1360,371,38511,1061,512,144
2022,3603305,Suffolk County (East) PUMA; New York,159787,333,109603,4768,13357,2045,157218,406,2033,126,739300,20537,112847,3211,7491,1571,31631,3112,3248,870,28970,2076,acs5,0.5266,0.0129,3686,460,80870,1809,2283,605,29078,1528,119516,1620,2399,425,62683,1132,4586,772
2022,3603306,Suffolk County (South Central)--Brookhaven Town (South) PUMA; New York,131400,3543,106726,4777,13167,1704,129728,3502,2181,54,379200,6710,89458,3594,9978,1083,24910,2430,3043,800,14740,1479,acs5,0.441,0.0271,3466,599,67581,2259,1617,409,13517,975,90835,2467,3857,498,45077,1135,2098,406
2022,3603307,Suffolk County (Central)--Brookhaven Town (Central) PUMA; New York,129098,3579,108079,5422,8770,1184,128124,3601,2143,82,412900,7792,83565,2889,10296,1507,25179,2395,4990,932,19230,1788,acs5,0.4156,0.0131,3123,513,71266,2538,1849,463,16657,1087,91608,2498,3249,490,46036,1018,1569,426
2022,3603308,Suffolk County (Central)--Brookhaven Town (West Central) PUMA; New York,111693,3012,119538,4494,5985,1003,110971,3081,2108,116,435600,4563,77949,2512,4927,870,18756,1650,6581,948,14585,1120,acs5,0.3783,0.0113,3330,577,59864,2242,1136,240,14226,1087,75828,1992,1975,280,35667,877,1927,432
2022,3603309,Suffolk County (Central)--Islip Town (East) PUMA; New York,102157,3003,128672,5027,5115,869,101543,2989,2257,45,489500,6591,78578,2836,2977,624,13324,1815,4956,897,9730,1001,acs5,0.4071,0.0125,2438,540,56709,1948,844,181,17012,1140,72732,1982,1572,314,35404,995,800,179
2022,3603310,Suffolk County (Central)--Islip Town (Northwest) PUMA; New York,130818,3037,107198,4865,10890,1659,128452,2996,1854,135,399500,8819,21718,1983,17969,1869,84371,3579,3461,808,49635,2700,acs5,0.4033,0.0169,3315,552,71408,2117,9065,1093,9928,1026,87764,2028,4267,552,32203,988,4047,697
2022,3603311,Suffolk County (Southwest)--Islip Town (South) PUMA; New York,106148,2420,132093,8895,4824,788,105358,2387,2124,81,495600,7990,72890,2927,6322,1051,19343,2279,4510,1596,14359,1734,acs5,0.4089,0.012,2105,415,58226,1908,2023,767,15051,1087,73859,1823,1914,361,35339,908,1277,324
2022,3603312,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA; New York,101113,2242,121237,3495,5123,961,100187,2271,2173,93,459900,5138,71648,2390,8587,1526,15843,1721,2339,577,13891,1327,acs5,0.3899,0.0138,3422,535,57417,1697,1846,749,14148,874,72895,1884,1720,315,33557,777,1490,354
2022,3603313,Suffolk County (West Central)--Babylon Town (Northwest) PUMA; New York,116717,2241,109467,5965,9955,1378,114243,2197,1936,59,447400,5568,47164,2406,27009,1803,32203,2289,4987,865,26646,1762,acs5,0.4243,0.0161,2951,484,65228,1924,4311,1057,13880,1004,80658,1838,4318,495,36446,996,2029,505
2022,3604103,NYC-Manhattan Community District 3--Lower East Side & Chinatown PUMA; New York,155194,4812,54111,3417,39546,3673,149333,4779,1262,55,791000,71773,52544,3226,13245,1731,38341,2708,44365,2126,49513,2514,acs5,0.61240000000000006,0.0157,5334,741,80322,3067,5884,761,37071,2847,120136,3828,19723,1395,73607,1903,2555,522
2022,3604104,NYC-Manhattan Community District 4--Chelsea & Hell's Kitchen PUMA; New York,116457,3184,108715,5991,14301,1666,115368,3168,2326,96,896400,77794,64965,2698,6101,1080,22281,2058,17427,1508,32712,2192,acs5,0.5643,0.0177,4221,843,79599,2695,1209,359,40691,2255,98746,3113,6921,1178,69105,2073,1088,322
2022,3604107,NYC-Manhattan Community District 7--Upper West Side PUMA; New York,220646,6367,136158,6594,22702,2677,216995,6365,2462,107,1367100,109408,139604,5091,13281,1823,35678,3656,22704,2033,52433,3244,acs5,0.5729,0.011,7062,1312,126682,3923,1612,582,59307,3398,173884,5122,7170,1030,106582,2941,2769,705
2022,3604108,NYC-Manhattan Community District 8--Upper East Side & Roosevelt Island PUMA; New York,211135,5564,144990,6308,15088,2129,208832,5566,2566,81,1422000,103249,155303,4832,6651,1618,19768,2136,22112,1947,49555,2746,acs5,0.5619,0.0112,5698,936,124294,3995,875,298,59432,2718,168856,4658,4064,804,108958,2628,1468,418
2022,3604109,NYC-Manhattan Community District 9--Morningside Heights & Hamilton Heights PUMA; New York,114613,3883,63281,3294,24488,2547,103722,3873,1697,63,759500,81021,29365,1664,24629,1866,45988,3030,9892,1361,38238,2303,acs5,0.5689,0.0198,6182,1026,63627,2647,1936,391,19183,1648,80012,2981,8757,860,40709,1028,2994,571
2022,3604110,NYC-Manhattan Community District 10--Harlem PUMA; New York,135884,4009,58489,3756,31905,3033,135309,4006,1374,54,868600,103543,20725,1492,71214,2919,32170,2946,5308,1110,32083,2582,acs5,0.5634,0.0122,7096,995,71664,2561,2763,557,22496,1538,98602,2821,12030,927,57046,1371,3468,715
2022,3604111,NYC-Manhattan Community District 11--East Harlem PUMA; New York,125413,3915,37855,3150,39320,2889,122217,3894,1170,50,667100,65043,17966,1412,38721,2351,53927,3014,10281,1499,29245,2317,acs5,0.6149,0.0141,5156,755,55488,2568,3092,752,17387,1630,90512,2896,15013,1158,53920,1517,3689,743
2022,3604112,NYC-Manhattan Community District 12--Washington Heights & Inwood PUMA; New York,214260,5754,62118,2887,38361,3589,211003,5744,1584,31,568300,43183,39820,1913,14832,1388,146582,5151,6952,1204,93403,3877,acs5,0.5202,0.0388,13929,1666,117558,3937,6701,1064,34334,2109,158509,4576,23584,1265,78430,1755,6540,1243
2022,3604121,NYC-Manhattan Community Districts 1 & 2--Financial District & Greenwich Village PUMA; New York,158176,3980,171480,3680,10276,1310,149787,3978,3320,77,1559000,150894,105846,3286,5250,1322,14675,1569,25425,2114,35801,2272,acs5,0.548,0.0135,4799,714,107099,3041,1078,254,56006,2579,122311,3090,2810,420,79378,2153,1831,503
2022,3604165,"NYC-Manhattan Community Districts 5 & 6--Midtown, East Midtown, & Flatiron PUMA; New York",194089,5011,150540,4564,16690,2127,187167,5048,2932,104,1046600,58000,123662,3774,9485,1354,18887,2171,32985,1985,49644,2827,acs5,0.5372,0.0143,5058,862,127364,3792,1041,387,64188,2852,156062,4057,4330,739,104866,2682,1956,555
2022,3604204,NYC-Bronx Community District 4--Highbridge & Concourse PUMA; New York,153883,4395,40479,2584,50139,3196,152041,4342,1348,26,304000,63531,5597,1135,48362,3166,94640,4070,1975,472,58831,2881,acs5,0.5119,0.0236,8328,1037,69575,2912,6090,788,10908,1017,98511,2902,24598,1419,55636,1321,4667,728
2022,3604205,NYC-Bronx Community District 5--Morris Heights & Mount Hope PUMA; New York,137347,4136,37297,3327,46447,3205,136221,4118,1409,28,420600,150689,2311,456,35831,2488,94387,4024,1684,565,58997,2844,acs5,0.4923,0.0147,8212,964,62359,2749,5352,661,8888,895,84273,2641,22074,1135,46722,1173,4906,913
2022,3604207,"NYC-Bronx Community District 7--Fordham, Bedford Park, & Norwood PUMA; New York",135983,4488,43244,2375,35527,3082,133950,4529,1542,24,270400,19243,7113,1029,17812,1371,101127,4271,7386,989,61158,3389,acs5,0.4939,0.0172,8297,985,67148,2435,4732,1074,10141,956,89863,3083,20494,1263,50323,1532,4458,755
