year,GEOID,NAME,popE,popM,median_hhincE,median_hhincM,povertyE,povertyM,pop_povertyE,pop_povertyM,median_rentE,median_rentM,median_homeE,median_homeM,whiteE,whiteM,blackE,blackM,hispanicE,hispanicM,asianE,asianM,foreign_bornE,foreign_bornM,survey,giniE,giniM,no_hsE,no_hsM,bachelorsE,bachelorsM,pop_25plusE,pop_25plusM,snapE,snapM,snap_totalE,snap_totalM
2005,3600100,"PUMA 00100, New York",100042,0,37542,3161,16887,2732,99934,103,530,22,68000,2977,NA,NA,NA,NA,NA,NA,NA,NA,2573,604,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3600200,"PUMA 00200, New York",159891,681,41176,1931,20483,2388,159332,723,561,28,95300,4050,NA,NA,NA,NA,NA,NA,NA,NA,5828,1127,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3600300,"PUMA 00300, New York",123464,0,45895,2609,11961,2737,122269,558,670,19,121500,6731,NA,NA,NA,NA,NA,NA,NA,NA,2016,558,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3600401,"PUMA 00401, New York",147519,4438,43287,2577,15962,4122,146425,4441,551,43,83400,2826,NA,NA,NA,NA,NA,NA,NA,NA,3166,998,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3600402,"PUMA 00402, New York",134399,4438,33914,2482,24644,3505,134088,4438,544,33,81200,2864,NA,NA,NA,NA,NA,NA,NA,NA,12164,2755,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3600500,"PUMA 00500, New York",134290,681,40010,3072,18368,3167,133278,847,549,26,84300,3199,NA,NA,NA,NA,NA,NA,NA,NA,2754,665,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3600600,"PUMA 00600, New York",118560,0,42731,3958,20927,5352,117824,398,577,40,76900,4510,NA,NA,NA,NA,NA,NA,NA,NA,1648,595,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3600700,"PUMA 00700, New York",132495,5367,25935,1979,41137,4750,131449,5260,588,24,75200,2242,75825,4775,37137,1783,8225,1202,5777,1660,12260,2521,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3600801,"PUMA 00801, New York",97523,2706,49474,3546,8654,2071,97237,2706,625,25,100400,6573,NA,NA,NA,NA,NA,NA,NA,NA,2316,707,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3600802,"PUMA 00802, New York",124577,6012,58999,2701,7460,1950,123013,5647,662,32,120100,5419,NA,NA,NA,NA,NA,NA,NA,NA,7180,1603,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3600803,"PUMA 00803, New York",134822,7362,50835,2651,9546,2782,134459,7379,668,33,106500,3504,NA,NA,NA,NA,NA,NA,NA,NA,3663,1032,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3600804,"PUMA 00804, New York",97334,2176,43498,3129,10642,2249,96744,2233,541,23,91800,3332,NA,NA,NA,NA,NA,NA,NA,NA,1515,584,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3600901,"PUMA 00901, New York",84239,6160,24930,3936,24698,5213,83790,6192,669,33,66800,2913,NA,NA,NA,NA,NA,NA,NA,NA,7208,2404,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3600902,"PUMA 00902, New York",105073,6925,27277,2157,31762,4312,104685,6903,644,27,58700,3354,43303,4418,38098,5334,18198,2645,3353,2175,8923,2135,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601001,"PUMA 01001, New York",124378,5661,54817,4756,7360,2406,124059,5717,698,25,127100,5368,NA,NA,NA,NA,NA,NA,NA,NA,8692,1710,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601002,"PUMA 01002, New York",122884,7548,49269,2666,6946,2140,121907,7441,709,33,109200,2764,NA,NA,NA,NA,NA,NA,NA,NA,9164,2295,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601003,"PUMA 01003, New York",99122,1321,52506,5220,6862,1600,98739,1409,593,55,102300,4563,NA,NA,NA,NA,NA,NA,NA,NA,1993,631,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601004,"PUMA 01004, New York",160701,6746,61368,2146,8676,2283,160455,6772,779,35,160200,4615,NA,NA,NA,NA,NA,NA,NA,NA,13987,2468,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601005,"PUMA 01005, New York",100547,6147,57621,5805,9178,3423,100424,6174,738,23,124500,4697,NA,NA,NA,NA,NA,NA,NA,NA,4747,1132,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601100,"PUMA 01100, New York",101340,0,47242,3617,4782,1194,100670,556,637,38,114100,5564,NA,NA,NA,NA,NA,NA,NA,NA,3437,884,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601200,"PUMA 01200, New York",95918,0,45040,2454,12496,2489,94909,797,593,31,93100,3962,NA,NA,NA,NA,NA,NA,NA,NA,1593,545,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601300,"PUMA 01300, New York",98278,0,42151,2355,8938,1809,97877,334,640,41,90100,2853,NA,NA,NA,NA,NA,NA,NA,NA,1846,579,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601401,"PUMA 01401, New York",156441,8427,24885,2584,43293,6395,156048,8360,588,24,50700,3092,NA,NA,NA,NA,NA,NA,NA,NA,7168,1798,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601402,"PUMA 01402, New York",100051,10113,30781,3212,25314,4001,99458,10055,583,29,85800,3529,60821,8009,19456,6110,16500,2426,1385,919,6822,2300,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601501,"PUMA 01501, New York",107736,4179,49303,1894,9231,2326,106767,4114,641,33,105300,5045,NA,NA,NA,NA,NA,NA,NA,NA,2564,881,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601502,"PUMA 01502, New York",104837,4179,38508,1725,13133,3086,104652,4152,530,33,79700,3212,NA,NA,NA,NA,NA,NA,NA,NA,3881,978,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601601,"PUMA 01601, New York",113845,7558,46854,4607,11763,3471,113403,7521,615,27,96500,2225,NA,NA,NA,NA,NA,NA,NA,NA,3468,1110,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601602,"PUMA 01602, New York",103858,5313,55059,5823,8550,2415,103770,5295,747,29,141400,4511,NA,NA,NA,NA,NA,NA,NA,NA,10204,1941,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601603,"PUMA 01603, New York",106741,6638,59774,3184,7120,2039,105917,6256,619,85,151200,7574,NA,NA,NA,NA,NA,NA,NA,NA,3047,1157,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601604,"PUMA 01604, New York",157595,8562,42777,3260,13302,2646,156704,8473,632,21,90300,1812,NA,NA,NA,NA,NA,NA,NA,NA,8917,2315,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601605,"PUMA 01605, New York",160450,6469,55910,4383,9157,2345,160222,6482,596,49,129700,5295,NA,NA,NA,NA,NA,NA,NA,NA,6272,1391,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601700,"PUMA 01700, New York",118964,0,43250,3173,21605,3030,118632,318,722,33,122300,6578,NA,NA,NA,NA,NA,NA,NA,NA,9797,2006,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601800,"PUMA 01800, New York",95736,0,39715,2292,11877,1880,95227,326,571,22,80400,2484,NA,NA,NA,NA,NA,NA,NA,NA,2456,587,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3601900,"PUMA 01900, New York",132964,0,40176,3510,15510,2602,132218,366,578,25,109800,6071,NA,NA,NA,NA,NA,NA,NA,NA,3293,727,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3602000,"PUMA 02000, New York",101684,0,36872,1789,14656,2442,100161,800,564,21,81800,5247,NA,NA,NA,NA,NA,NA,NA,NA,2924,1015,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3602100,"PUMA 02100, New York",144344,0,45212,2386,17100,3528,143974,301,674,58,128900,5610,118515,1101,10741,1289,5627,0,4764,846,10549,1776,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3602201,"PUMA 02201, New York",112424,5876,55810,4182,6580,2147,112123,5850,598,66,158600,7182,NA,NA,NA,NA,NA,NA,NA,NA,2265,952,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3602202,"PUMA 02202, New York",98130,5876,61593,2285,6081,2410,97824,5904,839,44,205200,9079,NA,NA,NA,NA,NA,NA,NA,NA,5774,1339,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3602300,"PUMA 02300, New York",150163,0,47689,3577,18936,4398,149628,484,663,40,133300,4819,NA,NA,NA,NA,NA,NA,NA,NA,7515,1775,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3602401,"PUMA 02401, New York",87587,4375,34375,3732,23027,4139,87413,4384,717,25,126400,8886,NA,NA,NA,NA,NA,NA,NA,NA,7615,1527,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3602402,"PUMA 02402, New York",192983,4375,59400,3004,10915,2493,192457,4385,772,26,171400,4892,NA,NA,NA,NA,NA,NA,NA,NA,11120,1566,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3602500,"PUMA 02500, New York",106825,0,47030,3351,11739,2787,106319,434,622,41,174000,9408,NA,NA,NA,NA,NA,NA,NA,NA,4919,1322,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3602601,"PUMA 02601, New York",125291,4625,44482,1839,14562,3146,124949,4648,568,40,84300,4168,NA,NA,NA,NA,NA,NA,NA,NA,2922,968,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3602602,"PUMA 02602, New York",112335,4625,32624,2333,21372,2573,111753,4573,532,33,83600,2943,NA,NA,NA,NA,NA,NA,NA,NA,8138,1807,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3602700,"PUMA 02700, New York",102068,1336,38033,2706,14521,2072,101677,1341,558,38,80000,3329,NA,NA,NA,NA,NA,NA,NA,NA,1315,437,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3602800,"PUMA 02800, New York",121380,1336,39600,2126,15105,2317,120254,1532,544,27,75000,2574,NA,NA,NA,NA,NA,NA,NA,NA,1951,637,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3602900,"PUMA 02900, New York",124592,0,38019,1997,17574,1983,123934,244,535,41,66300,2472,118166,114,315,251,1318,0,1171,134,2603,920,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603000,"PUMA 03000, New York",129887,0,35495,2077,20894,2888,128903,595,480,24,75000,3161,NA,NA,NA,NA,NA,NA,NA,NA,2197,793,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603101,"PUMA 03101, New York",97867,4045,46584,4469,11947,3405,96976,4056,685,31,163800,9418,78890,3759,5475,515,10165,1394,1846,874,9022,1666,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603102,"PUMA 03102, New York",144985,4045,52172,3276,15117,3245,144530,4065,898,58,225400,8003,NA,NA,NA,NA,NA,NA,NA,NA,8884,1999,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603201,"PUMA 03201, New York",121468,6305,65019,3407,5587,1632,121150,6293,921,49,318200,16566,NA,NA,NA,NA,NA,NA,NA,NA,7546,1740,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603202,"PUMA 03202, New York",155421,6305,59136,4453,12562,3352,154957,6343,954,31,295800,15580,NA,NA,NA,NA,NA,NA,NA,NA,17970,2450,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603301,"PUMA 03301, New York",120027,7951,58584,5486,10601,2788,119794,7934,890,47,272400,16052,NA,NA,NA,NA,NA,NA,NA,NA,12841,2518,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603302,"PUMA 03302, New York",114634,8279,50634,4818,11880,3386,113965,8149,881,36,250600,16130,79669,6578,10766,2579,19709,4347,2292,1317,14063,3735,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603303,"PUMA 03303, New York",124428,6586,80909,4256,14316,4648,124089,6623,1069,86,347600,12282,NA,NA,NA,NA,NA,NA,NA,NA,9936,2398,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603400,"PUMA 03400, New York",193327,12397,49304,5719,30014,5898,192289,12232,939,38,391300,23013,NA,NA,NA,NA,NA,NA,NA,NA,52845,6944,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603501,"PUMA 03501, New York",133766,9685,113574,10369,4916,2164,133634,9689,1272,329,665000,30440,NA,NA,NA,NA,NA,NA,NA,NA,23386,5554,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603502,"PUMA 03502, New York",130486,7073,79751,5350,4217,1645,130413,7045,1127,73,479900,16011,NA,NA,NA,NA,NA,NA,NA,NA,24613,3876,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603503,"PUMA 03503, New York",157964,9589,83165,6461,11226,3240,157740,9581,1064,134,595600,29990,NA,NA,NA,NA,NA,NA,NA,NA,45481,6719,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603504,"PUMA 03504, New York",108131,7054,83419,9941,3590,1512,108131,7054,1371,68,712500,34355,NA,NA,NA,NA,NA,NA,NA,NA,26886,4574,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603505,"PUMA 03505, New York",186091,11367,62429,4476,17985,4983,185506,11396,1014,63,490100,32668,NA,NA,NA,NA,NA,NA,NA,NA,54746,7724,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603506,"PUMA 03506, New York",104454,1795,81585,5216,2613,818,104274,1813,1142,78,413300,14613,NA,NA,NA,NA,NA,NA,NA,NA,12104,2299,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603601,"PUMA 03601, New York",124012,5054,97578,6862,5384,2250,123797,5031,1152,123,504600,21503,NA,NA,NA,NA,NA,NA,NA,NA,20820,2556,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603602,"PUMA 03602, New York",161076,5054,65376,3814,23257,4719,160267,5137,1045,67,436100,12716,102076,4694,27043,2202,23624,2337,6750,1955,37246,3318,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603701,"PUMA 03701, New York",100157,8098,48339,4695,16667,4319,99860,8060,879,29,237400,24818,NA,NA,NA,NA,NA,NA,NA,NA,32543,4622,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603702,"PUMA 03702, New York",141185,8450,39733,2980,23220,5044,139201,7951,861,38,356300,11097,9795,1528,91363,6936,31594,5539,4083,1760,53970,4657,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603703,"PUMA 03703, New York",98174,6649,43978,3325,10597,2864,97574,6619,798,41,326200,23478,45356,4861,23747,4018,26275,3863,1532,846,17129,2623,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603704,"PUMA 03704, New York",119613,8098,40221,4622,20833,3765,119102,8095,872,33,367700,14640,35361,4877,23713,4021,50747,7326,7283,2294,41357,4741,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603705,"PUMA 03705, New York",140658,8216,18738,1568,59408,7071,139571,8128,658,26,340700,19490,5601,1957,43390,4484,88660,7443,326,347,32258,4589,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603706,"PUMA 03706, New York",131535,10721,29216,2835,36598,5751,131108,10598,855,20,227900,58180,12734,3615,22305,3617,82225,8912,9916,2511,58461,6548,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603707,"PUMA 03707, New York",131447,9224,19382,3283,53299,7060,130302,9194,769,28,336500,35580,2882,1453,44898,5801,77505,8032,1587,707,47603,5632,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603708,"PUMA 03708, New York",132813,9644,20760,2922,46761,6952,131103,9474,752,22,101400,50821,588,293,41475,6037,85342,9141,1657,1556,53455,6185,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603709,"PUMA 03709, New York",178944,10995,33902,3670,42440,6269,178127,10902,805,35,321900,23716,10299,2704,54248,6216,100303,8222,8038,2498,50534,6456,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603710,"PUMA 03710, New York",135114,9479,13897,2552,70136,7756,134383,9495,511,26,347900,39637,NA,NA,NA,NA,NA,NA,NA,NA,31333,4268,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603801,"PUMA 03801, New York",215215,11454,31771,1893,53404,7052,213700,11527,813,26,353600,34720,31427,4098,16048,3056,156593,10810,4640,1872,106012,8230,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603802,"PUMA 03802, New York",114405,9973,27964,5180,37186,6864,114325,9972,751,49,422300,190155,23549,4275,32339,5388,48575,7713,5819,1584,37306,5813,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603803,"PUMA 03803, New York",118291,11432,26754,5620,41694,9806,118040,11405,637,30,461000,188551,5045,1690,85304,7898,23771,6767,1621,1212,20351,4101,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603804,"PUMA 03804, New York",109772,10054,26933,3590,32611,5765,109613,10006,622,35,569200,140685,13426,3361,29404,5219,60194,8035,4106,1943,25157,5162,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603805,"PUMA 03805, New York",211724,10417,82813,4031,12779,2405,211291,10465,1525,37,872300,81428,NA,NA,NA,NA,NA,NA,NA,NA,45021,4623,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603806,"PUMA 03806, New York",208708,12996,84105,4628,19441,4353,208601,13015,1193,91,937600,60220,147872,9902,14643,3906,26948,4821,13747,2768,39249,4459,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603807,"PUMA 03807, New York",133175,10573,70584,5267,15425,2668,133175,10573,1431,87,711500,68297,NA,NA,NA,NA,NA,NA,NA,NA,34861,4543,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603808,"PUMA 03808, New York",146269,7688,86133,8846,8440,1751,146269,7688,1504,51,637700,45788,NA,NA,NA,NA,NA,NA,NA,NA,36554,4166,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603809,"PUMA 03809, New York",145556,9655,32054,3185,40254,5522,145309,9590,664,35,501100,72197,43125,4691,8578,2168,37988,5098,53587,5460,56161,5383,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603810,"PUMA 03810, New York",126659,7294,92959,8535,11656,2596,126659,7294,1624,44,732700,73205,91378,4897,3692,1811,7256,2113,21650,4357,28007,3871,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603901,"PUMA 03901, New York",155104,8628,80329,5341,7330,2216,154989,8608,1041,90,468400,13348,NA,NA,NA,NA,NA,NA,NA,NA,23058,4059,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603902,"PUMA 03902, New York",131695,10321,59500,4820,16558,6038,131480,10294,1002,82,451100,13855,NA,NA,NA,NA,NA,NA,NA,NA,32012,4705,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3603903,"PUMA 03903, New York",168545,7669,51762,3833,26063,4974,168141,7770,930,48,375300,9342,74578,5938,39876,1633,38846,4297,13016,3663,41988,5680,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604001,"PUMA 04001, New York",132287,11465,30455,4960,45180,7098,132287,11465,825,50,507200,84422,76509,9763,6880,2467,40707,6871,6540,1876,35450,5648,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604002,"PUMA 04002, New York",115583,9977,25516,2040,39073,6070,114836,9695,775,32,425200,39273,5132,1589,24076,4596,80944,8004,3558,1608,40592,6351,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604003,"PUMA 04003, New York",135559,11933,30804,4769,35989,5694,134944,11863,694,65,484800,34971,7423,2445,98497,9060,26065,6662,1896,1352,25442,4888,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604004,"PUMA 04004, New York",109811,7928,51117,4659,20819,4198,109811,7928,872,54,544200,64855,39022,4580,36756,5601,24100,4815,6691,2131,17640,2567,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604005,"PUMA 04005, New York",112313,7206,70847,5524,12568,3646,111998,7207,1320,95,738600,61255,71735,6132,10467,2569,20190,4459,6204,2641,18263,3016,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604006,"PUMA 04006, New York",128655,8586,30354,3536,29632,5799,127993,8596,844,47,471400,47971,14198,2540,97266,8384,13227,3318,1613,928,39569,5491,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604007,"PUMA 04007, New York",111136,10239,22194,3553,40835,6824,110678,10188,623,95,340000,24348,NA,NA,NA,NA,NA,NA,NA,NA,33950,5045,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604008,"PUMA 04008, New York",143543,12835,30876,3294,41224,7771,143191,12795,749,84,359700,24450,6433,1816,69271,7746,56844,7813,9129,5724,46934,7411,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604009,"PUMA 04009, New York",188016,12371,52494,3584,17900,5111,187792,12380,1003,51,451300,9924,54232,6175,113648,10764,12038,3556,6511,1790,75085,7007,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604010,"PUMA 04010, New York",143392,10166,41801,2637,17487,4817,143290,10139,882,30,365200,11459,NA,NA,NA,NA,NA,NA,NA,NA,74777,7121,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604011,"PUMA 04011, New York",108000,11719,37177,4120,19066,4730,107950,11693,867,29,443900,25099,NA,NA,NA,NA,NA,NA,NA,NA,53353,7259,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604012,"PUMA 04012, New York",139547,10129,37844,4674,38763,6313,138924,9949,911,37,573500,23629,36041,4104,3008,1414,61678,7553,35874,7512,58979,6901,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604013,"PUMA 04013, New York",124339,9038,48603,4682,17283,4601,124339,9038,938,27,555600,25385,NA,NA,NA,NA,NA,NA,NA,NA,42853,4582,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604014,"PUMA 04014, New York",154525,13497,32667,2686,43557,7368,154419,13503,945,34,590900,66563,110166,10767,4776,2317,16884,4777,20101,4703,61149,7374,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604015,"PUMA 04015, New York",156685,16224,37327,3275,33028,6453,156337,16103,921,32,499700,73285,64218,8189,54195,8283,22861,6907,13064,6826,70057,7403,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604016,"PUMA 04016, New York",151192,14228,41147,2733,26157,8439,150695,14194,918,48,473000,24468,NA,NA,NA,NA,NA,NA,NA,NA,69459,8640,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604017,"PUMA 04017, New York",181857,14859,40111,4161,37413,7308,181406,14813,915,27,528600,35631,NA,NA,NA,NA,NA,NA,NA,NA,94168,9110,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604018,"PUMA 04018, New York",109576,10925,25306,5246,29637,5276,109523,10923,679,49,378100,48217,NA,NA,NA,NA,NA,NA,NA,NA,58962,7834,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604101,"PUMA 04101, New York",196854,13925,37681,4246,35800,10236,195123,13524,987,33,545700,28327,89720,8314,12582,3460,60682,11212,29559,5615,90929,9995,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604102,"PUMA 04102, New York",181014,14247,41149,2248,29228,6495,181014,14247,1064,40,366700,61290,22751,3585,12616,3021,112619,13737,30618,6403,112640,9914,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604103,"PUMA 04103, New York",241947,12839,49145,3233,24097,4490,241676,12811,1095,43,496300,22457,NA,NA,NA,NA,NA,NA,NA,NA,122693,8964,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604104,"PUMA 04104, New York",111573,6759,66184,7963,6649,3129,111511,6738,1182,88,539200,23281,NA,NA,NA,NA,NA,NA,NA,NA,41730,5055,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,3604105,"PUMA 04105, New York",188995,11277,67538,4284,9602,2968,188678,11244,1158,54,385000,10513,31179,3469,111110,11533,16058,3468,25170,4967,78098,6677,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
