boro_cd,cd_name,boro_name,arrest_year,arrests_total,arrests_felony,arrests_misdemeanor,cs_possession_low,cs_possession_mid,cs_possession_high,mj_possession_low,mj_possession_high,other_drug_offense,arrests_female,arrests_male,arrests_under18,arrests_18_24,arrests_25_44,arrests_45_64,arrests_65plus,arrests_white,arrests_black,arrests_asian,arrests_hispanic,overdose_total
101,Battery Park / Tribeca,Manhattan,2006,43,13,30,12,0,10,18,3,0,4,39,2,7,18,16,0,6,16,1,20,0
101,Battery Park / Tribeca,Manhattan,2007,61,20,41,22,0,19,19,1,0,9,52,4,18,29,10,0,19,14,1,27,5
101,Battery Park / Tribeca,Manhattan,2008,64,14,50,31,5,5,19,4,0,13,51,1,20,31,12,0,16,22,0,26,0
101,Battery Park / Tribeca,Manhattan,2009,85,30,55,32,3,21,23,6,0,6,79,0,25,39,20,1,23,32,1,29,0
101,Battery Park / Tribeca,Manhattan,2010,85,23,62,28,5,15,34,3,0,9,76,3,20,54,8,0,17,28,2,36,0
101,Battery Park / Tribeca,Manhattan,2011,103,17,86,39,3,11,47,3,0,13,90,8,23,45,26,1,31,36,2,34,0
101,Battery Park / Tribeca,Manhattan,2012,84,14,70,28,5,4,42,5,0,8,76,3,26,36,19,0,26,34,4,20,0
101,Battery Park / Tribeca,Manhattan,2013,105,19,86,36,6,10,50,3,0,16,89,1,23,58,22,1,32,38,4,27,0
101,Battery Park / Tribeca,Manhattan,2014,108,21,87,35,2,19,52,0,0,15,93,2,33,49,21,3,23,44,3,35,5
101,Battery Park / Tribeca,Manhattan,2015,114,16,98,27,3,12,71,1,0,8,106,1,46,55,10,2,17,46,10,39,182
101,Battery Park / Tribeca,Manhattan,2016,268,34,234,49,7,20,185,7,0,41,227,14,88,130,36,0,60,101,14,88,265
101,Battery Park / Tribeca,Manhattan,2017,201,28,173,41,3,23,132,2,0,21,180,8,66,102,25,0,40,71,5,84,237
101,Battery Park / Tribeca,Manhattan,2018,84,27,57,33,11,15,24,1,0,10,74,3,7,50,23,1,18,38,5,22,279
101,Battery Park / Tribeca,Manhattan,2019,67,20,47,0,0,0,3,1,63,6,61,2,8,38,19,0,13,28,2,24,299
101,Battery Park / Tribeca,Manhattan,2020,25,8,17,0,0,0,1,0,24,3,22,0,1,19,5,0,6,13,0,6,386
101,Battery Park / Tribeca,Manhattan,2021,31,12,19,0,0,0,0,1,30,4,27,1,0,26,3,1,5,6,2,18,463
102,Greenwich Village / SoHo,Manhattan,2006,840,20,820,363,6,13,457,1,0,101,739,26,229,440,139,6,350,329,22,131,12
102,Greenwich Village / SoHo,Manhattan,2007,1083,21,1062,374,15,4,688,2,0,147,936,48,323,513,191,7,420,442,18,195,8
102,Greenwich Village / SoHo,Manhattan,2008,929,22,907,400,13,5,507,4,0,127,802,34,263,422,208,2,334,392,20,175,6
102,Greenwich Village / SoHo,Manhattan,2009,954,22,932,321,14,0,611,8,0,141,813,28,324,415,185,2,399,358,29,161,5
102,Greenwich Village / SoHo,Manhattan,2010,1024,23,1001,330,15,7,671,1,0,143,881,32,325,479,182,6,419,370,39,187,0
102,Greenwich Village / SoHo,Manhattan,2011,1175,19,1156,379,8,3,777,8,0,154,1021,25,374,580,195,1,496,435,33,199,13
102,Greenwich Village / SoHo,Manhattan,2012,588,18,570,242,9,0,328,9,0,69,519,8,192,278,104,6,253,190,28,108,6
102,Greenwich Village / SoHo,Manhattan,2013,458,16,442,203,9,4,239,3,0,47,411,7,148,197,99,7,172,185,19,79,9
102,Greenwich Village / SoHo,Manhattan,2014,519,12,507,208,8,2,299,2,0,37,482,12,131,237,136,3,201,194,16,98,0
102,Greenwich Village / SoHo,Manhattan,2015,317,8,309,149,4,2,160,2,0,31,286,8,104,154,50,1,112,100,21,81,5
102,Greenwich Village / SoHo,Manhattan,2016,330,13,317,103,7,1,214,5,0,48,282,9,111,154,56,0,109,126,15,75,6
102,Greenwich Village / SoHo,Manhattan,2017,639,13,626,210,7,4,416,2,0,76,563,22,231,261,122,3,171,265,32,165,0
102,Greenwich Village / SoHo,Manhattan,2018,327,12,315,231,5,7,84,0,0,51,276,3,58,146,113,7,85,170,12,60,0
102,Greenwich Village / SoHo,Manhattan,2019,250,9,241,0,0,0,8,1,241,39,211,0,6,122,117,5,69,139,4,37,0
102,Greenwich Village / SoHo,Manhattan,2020,131,1,130,0,0,0,1,0,130,20,111,0,3,67,61,0,39,71,1,20,0
102,Greenwich Village / SoHo,Manhattan,2021,153,0,153,0,0,0,0,0,153,28,125,0,5,86,62,0,39,85,1,28,9
103,Lower East Side / Chinatown,Manhattan,2006,1063,115,948,442,46,56,506,13,0,129,934,46,269,563,179,5,368,256,42,392,26
103,Lower East Side / Chinatown,Manhattan,2007,1240,136,1104,465,41,81,639,14,0,158,1082,65,391,599,180,5,345,301,59,522,28
103,Lower East Side / Chinatown,Manhattan,2008,1291,156,1135,400,36,102,735,18,0,168,1123,59,385,675,168,4,451,272,59,497,15
103,Lower East Side / Chinatown,Manhattan,2009,1406,117,1289,430,45,50,859,21,1,156,1250,79,423,700,200,4,390,309,47,643,9
103,Lower East Side / Chinatown,Manhattan,2010,1599,101,1498,444,50,32,1054,18,1,205,1394,101,534,740,215,9,512,361,87,624,12
103,Lower East Side / Chinatown,Manhattan,2011,1594,60,1534,486,20,26,1048,14,0,203,1391,83,503,769,227,12,562,391,62,560,17
103,Lower East Side / Chinatown,Manhattan,2012,1386,77,1309,542,33,30,767,14,0,143,1243,84,451,633,214,4,463,320,51,536,29
103,Lower East Side / Chinatown,Manhattan,2013,1040,64,976,559,41,13,417,10,0,148,892,45,347,488,159,1,318,228,54,423,15
103,Lower East Side / Chinatown,Manhattan,2014,905,51,854,397,32,14,457,4,1,105,800,41,299,431,123,11,303,184,49,352,19
103,Lower East Side / Chinatown,Manhattan,2015,997,31,966,479,18,8,487,5,0,145,852,36,347,465,147,2,309,239,40,398,6
103,Lower East Side / Chinatown,Manhattan,2016,1149,32,1117,461,15,10,656,7,0,158,991,35,383,623,104,4,389,272,73,400,0
103,Lower East Side / Chinatown,Manhattan,2017,1034,46,988,352,16,21,636,9,0,161,873,37,380,503,110,4,246,287,51,439,8
103,Lower East Side / Chinatown,Manhattan,2018,474,35,439,274,10,20,165,3,2,100,374,11,103,232,122,6,81,130,16,244,5
103,Lower East Side / Chinatown,Manhattan,2019,213,28,185,0,0,0,15,2,196,48,165,2,26,118,66,1,42,55,4,109,8
103,Lower East Side / Chinatown,Manhattan,2020,97,10,87,0,0,0,1,0,96,27,70,0,6,62,29,0,23,22,3,49,6
103,Lower East Side / Chinatown,Manhattan,2021,148,15,133,0,0,0,0,0,148,28,120,0,6,71,67,4,17,63,6,61,7
104,Chelsea / Clinton,Manhattan,2006,1215,135,1080,536,48,67,544,20,0,123,1092,19,273,677,235,11,357,502,26,319,12
104,Chelsea / Clinton,Manhattan,2007,1046,142,904,355,47,78,549,17,0,124,922,17,286,573,169,1,298,413,14,312,15
104,Chelsea / Clinton,Manhattan,2008,814,129,685,320,46,66,365,17,0,81,733,21,238,405,147,3,262,319,10,220,10
104,Chelsea / Clinton,Manhattan,2009,1130,134,996,345,40,72,651,21,1,131,999,37,288,619,180,6,455,359,23,279,9
104,Chelsea / Clinton,Manhattan,2010,1190,112,1078,301,32,72,777,8,0,151,1039,33,339,605,206,7,496,356,34,292,11
104,Chelsea / Clinton,Manhattan,2011,1288,72,1216,350,13,55,866,3,1,147,1141,37,405,628,217,1,598,368,23,285,12
104,Chelsea / Clinton,Manhattan,2012,1077,64,1013,428,24,36,585,4,0,142,935,22,313,504,230,8,320,426,24,287,14
104,Chelsea / Clinton,Manhattan,2013,1021,72,949,640,20,44,309,8,0,123,898,17,238,463,296,7,308,433,21,246,14
104,Chelsea / Clinton,Manhattan,2014,1056,82,974,677,17,60,297,4,1,131,925,16,277,465,288,10,325,434,37,244,13
104,Chelsea / Clinton,Manhattan,2015,1036,84,952,710,17,66,242,1,0,122,914,14,237,488,286,11,291,441,43,250,30
104,Chelsea / Clinton,Manhattan,2016,1269,95,1174,735,19,73,439,3,0,132,1137,11,270,612,362,14,290,577,27,352,47
104,Chelsea / Clinton,Manhattan,2017,1067,54,1013,639,14,37,374,2,1,104,963,12,198,509,333,15,228,496,28,307,21
104,Chelsea / Clinton,Manhattan,2018,761,64,697,521,17,44,176,3,0,88,673,3,96,391,264,7,139,418,14,186,24
104,Chelsea / Clinton,Manhattan,2019,421,47,374,0,0,0,4,3,414,49,372,1,29,196,190,5,71,265,2,79,48
104,Chelsea / Clinton,Manhattan,2020,189,23,166,0,0,0,3,0,186,26,163,1,19,98,69,2,35,102,3,47,52
104,Chelsea / Clinton,Manhattan,2021,408,42,366,0,0,0,1,1,406,50,358,0,18,197,180,13,63,222,9,114,60
105,Midtown Business District,Manhattan,2006,437,36,401,153,22,9,248,5,0,45,392,15,106,236,78,2,209,156,8,59,7
105,Midtown Business District,Manhattan,2007,425,33,392,142,21,8,250,4,0,47,378,10,103,239,69,4,145,178,14,84,7
105,Midtown Business District,Manhattan,2008,311,51,260,110,26,14,150,11,0,35,276,9,84,157,58,3,103,126,5,77,7
105,Midtown Business District,Manhattan,2009,434,29,405,135,13,4,270,12,0,50,384,9,140,216,67,2,180,158,19,73,0
105,Midtown Business District,Manhattan,2010,713,41,672,219,28,4,453,9,0,67,646,16,207,371,116,3,335,239,19,108,5
105,Midtown Business District,Manhattan,2011,948,31,917,306,16,13,611,1,1,130,818,40,314,425,168,1,540,236,14,143,0
105,Midtown Business District,Manhattan,2012,844,30,814,312,15,9,502,6,0,80,764,25,242,406,168,3,388,276,13,140,6
105,Midtown Business District,Manhattan,2013,674,22,652,349,10,8,303,4,0,51,623,24,218,311,116,5,307,209,37,105,0
105,Midtown Business District,Manhattan,2014,501,17,484,242,6,10,242,0,1,53,448,10,155,237,95,4,209,144,25,109,7
105,Midtown Business District,Manhattan,2015,413,16,397,211,11,2,186,3,0,53,360,10,109,207,84,3,154,161,22,72,14
105,Midtown Business District,Manhattan,2016,502,14,488,168,8,4,320,2,0,50,452,7,138,283,72,2,145,191,26,130,25
105,Midtown Business District,Manhattan,2017,447,20,427,153,10,8,274,2,0,40,407,3,124,245,73,2,129,171,12,129,15
105,Midtown Business District,Manhattan,2018,411,30,381,236,21,5,145,2,2,34,377,4,81,234,87,5,90,214,4,97,17
105,Midtown Business District,Manhattan,2019,232,17,215,0,0,0,11,1,220,12,220,0,28,165,38,1,61,121,3,43,24
105,Midtown Business District,Manhattan,2020,105,10,95,0,0,0,11,3,91,8,97,0,16,56,33,0,23,50,1,31,31
105,Midtown Business District,Manhattan,2021,157,11,146,0,0,0,1,0,156,13,144,0,12,86,58,1,33,80,5,38,45
106,Murray Hill / Stuyvesant Town,Manhattan,2006,138,23,115,57,4,12,58,6,1,17,121,3,38,60,37,0,46,43,7,40,17
106,Murray Hill / Stuyvesant Town,Manhattan,2007,165,15,150,96,7,3,54,4,1,22,143,1,44,78,40,2,51,58,1,50,7
106,Murray Hill / Stuyvesant Town,Manhattan,2008,122,15,107,56,9,3,51,3,0,17,105,7,26,61,26,2,36,47,2,36,8
106,Murray Hill / Stuyvesant Town,Manhattan,2009,174,16,158,64,11,2,94,3,0,19,155,23,48,72,29,2,66,59,4,42,7
106,Murray Hill / Stuyvesant Town,Manhattan,2010,281,14,267,105,12,1,162,1,0,36,245,21,85,103,70,2,105,94,8,66,5
106,Murray Hill / Stuyvesant Town,Manhattan,2011,470,17,453,114,9,4,339,4,0,60,410,40,189,153,80,8,153,131,24,156,10
106,Murray Hill / Stuyvesant Town,Manhattan,2012,288,15,273,102,9,4,171,2,0,26,262,17,85,123,62,1,96,82,13,92,8
106,Murray Hill / Stuyvesant Town,Manhattan,2013,292,12,280,92,7,0,188,5,0,40,252,23,98,111,58,2,98,96,14,81,9
106,Murray Hill / Stuyvesant Town,Manhattan,2014,236,11,225,76,7,2,149,2,0,26,210,27,71,87,49,2,71,69,7,79,10
106,Murray Hill / Stuyvesant Town,Manhattan,2015,254,15,239,103,11,1,136,3,0,36,218,10,81,96,61,6,88,73,20,66,5
106,Murray Hill / Stuyvesant Town,Manhattan,2016,321,6,315,107,3,2,208,1,0,35,286,14,95,121,85,6,101,101,20,92,5
106,Murray Hill / Stuyvesant Town,Manhattan,2017,298,17,281,116,11,3,165,3,0,31,267,9,71,139,72,7,65,112,14,102,10
106,Murray Hill / Stuyvesant Town,Manhattan,2018,239,11,228,167,5,5,61,1,0,32,207,2,36,91,99,11,47,98,5,86,9
106,Murray Hill / Stuyvesant Town,Manhattan,2019,177,16,161,0,0,0,4,2,171,25,152,0,11,75,83,8,33,87,4,52,18
106,Murray Hill / Stuyvesant Town,Manhattan,2020,24,2,22,0,0,0,0,1,23,9,15,0,2,13,9,0,6,10,1,7,14
106,Murray Hill / Stuyvesant Town,Manhattan,2021,24,2,22,0,0,0,0,0,24,3,21,1,2,7,14,0,3,10,0,11,23
107,Upper West Side,Manhattan,2006,611,26,585,377,14,10,208,2,0,70,541,38,114,278,173,8,123,317,2,165,16
107,Upper West Side,Manhattan,2007,807,34,773,449,19,6,324,9,0,86,721,59,125,336,274,13,194,411,6,191,10
107,Upper West Side,Manhattan,2008,595,37,558,378,18,16,180,3,0,79,516,38,91,238,221,7,74,341,4,176,13
107,Upper West Side,Manhattan,2009,659,41,618,332,19,18,286,4,0,86,573,58,109,250,241,1,154,332,5,167,11
107,Upper West Side,Manhattan,2010,503,20,483,253,12,4,230,4,0,71,432,42,113,183,160,5,96,247,8,151,7
107,Upper West Side,Manhattan,2011,585,22,563,186,16,4,377,2,0,70,515,44,186,200,148,7,146,233,15,189,8
107,Upper West Side,Manhattan,2012,521,20,501,189,9,10,312,1,0,68,453,26,180,159,147,9,96,202,2,217,18
107,Upper West Side,Manhattan,2013,419,24,395,192,4,20,203,0,0,67,352,21,107,145,141,5,65,186,2,157,18
107,Upper West Side,Manhattan,2014,384,16,368,170,6,7,198,3,0,57,327,23,96,137,120,8,60,183,5,130,8
107,Upper West Side,Manhattan,2015,379,21,358,150,11,6,208,4,0,55,324,29,101,141,100,8,52,158,3,161,7
107,Upper West Side,Manhattan,2016,433,11,422,157,3,4,265,4,0,60,373,40,126,150,113,4,74,197,6,152,19
107,Upper West Side,Manhattan,2017,413,19,394,72,6,10,322,3,0,67,346,27,171,161,53,1,78,142,16,171,11
107,Upper West Side,Manhattan,2018,121,7,114,51,5,1,63,1,0,22,99,11,35,47,27,1,13,60,4,44,14
107,Upper West Side,Manhattan,2019,48,6,42,0,0,0,4,0,44,10,38,3,1,26,18,0,9,21,0,18,14
107,Upper West Side,Manhattan,2020,75,9,66,0,0,0,2,3,70,11,64,2,4,35,33,1,8,28,0,39,16
107,Upper West Side,Manhattan,2021,46,4,42,0,0,0,0,0,46,6,40,1,7,20,16,2,9,22,1,14,30
108,Upper East Side,Manhattan,2006,116,23,93,45,7,13,48,2,1,10,106,3,37,51,24,1,47,29,1,37,12
108,Upper East Side,Manhattan,2007,213,23,190,59,15,6,131,2,0,17,196,22,75,81,33,2,52,73,12,72,7
108,Upper East Side,Manhattan,2008,131,21,110,39,17,3,71,1,0,8,123,3,39,69,20,0,64,17,1,48,12
108,Upper East Side,Manhattan,2009,88,15,73,45,8,3,28,4,0,9,79,0,16,51,20,1,31,34,3,19,6
108,Upper East Side,Manhattan,2010,89,20,69,35,14,4,34,2,0,15,74,5,35,37,11,1,38,32,1,17,9
108,Upper East Side,Manhattan,2011,129,13,116,57,8,3,59,2,0,19,110,9,29,59,28,4,53,41,1,34,9
108,Upper East Side,Manhattan,2012,136,14,122,34,10,4,88,0,0,15,121,16,50,53,16,1,69,28,5,33,6
108,Upper East Side,Manhattan,2013,102,15,87,36,5,9,51,1,0,15,87,8,19,57,15,3,38,19,0,42,14
108,Upper East Side,Manhattan,2014,51,5,46,19,1,4,27,0,0,6,45,2,12,24,13,0,16,12,2,19,14
108,Upper East Side,Manhattan,2015,33,8,25,13,5,3,12,0,0,4,29,1,7,18,7,0,11,6,1,13,16
108,Upper East Side,Manhattan,2016,28,1,27,15,1,0,12,0,0,3,25,0,7,15,6,0,10,9,0,9,20
108,Upper East Side,Manhattan,2017,77,6,71,16,3,3,55,0,0,14,63,11,29,26,11,0,29,15,1,30,21
108,Upper East Side,Manhattan,2018,52,6,46,11,2,2,35,1,1,12,40,2,14,20,15,1,17,16,4,15,22
108,Upper East Side,Manhattan,2019,24,5,19,0,0,0,2,0,22,6,18,1,1,9,10,3,5,9,2,8,29
108,Upper East Side,Manhattan,2020,4,2,2,0,0,0,0,0,4,1,3,0,0,2,2,0,3,0,0,1,41
108,Upper East Side,Manhattan,2021,8,1,7,0,0,0,0,0,8,0,8,0,1,4,3,0,3,3,0,2,39
109,Manhattanville / West Harlem,Manhattan,2006,1429,177,1252,605,86,65,647,25,1,167,1262,87,370,668,295,7,86,863,3,464,21
109,Manhattanville / West Harlem,Manhattan,2007,1675,192,1483,646,100,76,837,16,0,191,1484,83,422,761,399,10,85,1005,8,569,11
109,Manhattanville / West Harlem,Manhattan,2008,1534,184,1350,604,126,51,746,6,1,222,1312,59,337,692,433,13,68,972,11,477,12
109,Manhattanville / West Harlem,Manhattan,2009,1870,157,1713,750,81,57,963,19,0,258,1612,96,432,857,469,16,77,1154,8,619,8
109,Manhattanville / West Harlem,Manhattan,2010,1548,104,1444,456,48,39,988,17,0,194,1354,124,455,613,343,13,76,865,5,589,11
109,Manhattanville / West Harlem,Manhattan,2011,1704,88,1616,422,41,35,1194,12,0,224,1480,149,557,640,340,18,69,885,13,718,7
109,Manhattanville / West Harlem,Manhattan,2012,1591,65,1526,453,34,24,1073,7,0,227,1364,121,495,623,335,17,83,870,15,613,6
109,Manhattanville / West Harlem,Manhattan,2013,1364,71,1293,483,26,41,810,4,0,185,1179,73,353,553,353,32,67,784,9,490,11
109,Manhattanville / West Harlem,Manhattan,2014,992,43,949,442,15,20,507,8,0,147,845,40,240,402,299,11,54,572,8,354,11
109,Manhattanville / West Harlem,Manhattan,2015,965,31,934,397,17,8,537,6,0,134,831,43,230,399,288,5,42,534,7,377,11
109,Manhattanville / West Harlem,Manhattan,2016,1081,37,1044,171,10,25,873,1,1,155,926,60,448,452,116,5,68,480,19,500,14
109,Manhattanville / West Harlem,Manhattan,2017,385,16,369,77,9,4,292,3,0,63,322,15,163,154,49,4,32,181,9,159,9
109,Manhattanville / West Harlem,Manhattan,2018,188,23,165,62,4,10,103,4,5,28,160,8,59,94,27,0,20,85,3,78,19
109,Manhattanville / West Harlem,Manhattan,2019,96,8,88,0,0,0,12,2,82,22,74,1,16,42,35,2,6,44,2,43,20
109,Manhattanville / West Harlem,Manhattan,2020,97,22,75,0,0,0,14,9,74,16,81,1,18,47,30,1,5,49,0,43,18
109,Manhattanville / West Harlem,Manhattan,2021,135,21,114,0,0,0,4,4,127,16,119,1,15,51,62,6,4,68,0,62,18
110,Central Harlem,Manhattan,2006,2645,190,2455,1461,81,53,994,52,4,422,2223,105,469,1301,746,24,84,2231,2,311,30
110,Central Harlem,Manhattan,2007,2556,148,2408,1487,82,40,921,24,2,462,2094,108,395,1115,899,39,97,2166,6,277,19
110,Central Harlem,Manhattan,2008,2834,211,2623,1516,116,42,1107,52,1,467,2367,93,469,1222,998,52,79,2422,6,309,16
110,Central Harlem,Manhattan,2009,3078,217,2861,1473,133,44,1388,39,1,480,2598,132,549,1243,1087,67,102,2555,7,402,18
110,Central Harlem,Manhattan,2010,2746,164,2582,1374,94,35,1208,35,0,413,2333,121,462,999,1099,65,99,2302,8,323,17
110,Central Harlem,Manhattan,2011,2589,142,2447,1321,100,32,1126,10,0,414,2175,91,435,964,1044,55,87,2149,12,333,16
110,Central Harlem,Manhattan,2012,2242,79,2163,1171,43,26,992,10,0,345,1897,101,382,741,955,63,83,1850,13,286,26
110,Central Harlem,Manhattan,2013,2168,82,2086,1318,53,20,768,9,0,332,1836,49,316,690,1064,49,84,1751,4,317,20
110,Central Harlem,Manhattan,2014,1966,60,1906,1137,36,13,769,11,0,311,1655,43,286,652,921,64,105,1535,10,303,21
110,Central Harlem,Manhattan,2015,1548,53,1495,735,40,7,760,6,0,293,1255,55,302,530,622,39,61,1227,3,249,16
110,Central Harlem,Manhattan,2016,1972,92,1880,831,56,20,1049,14,2,390,1582,78,411,777,683,23,66,1549,5,342,21
110,Central Harlem,Manhattan,2017,1154,74,1080,478,40,23,602,10,1,203,951,30,239,516,352,17,61,854,8,228,27
110,Central Harlem,Manhattan,2018,448,34,414,254,18,10,160,4,2,79,369,10,82,193,156,7,21,330,2,94,24
110,Central Harlem,Manhattan,2019,377,39,338,0,0,0,40,12,325,92,285,4,44,142,174,13,26,273,2,73,29
110,Central Harlem,Manhattan,2020,257,34,223,0,0,0,18,13,226,40,217,0,18,114,119,6,15,175,0,66,35
110,Central Harlem,Manhattan,2021,352,43,309,0,0,0,5,4,343,49,303,0,19,135,178,20,16,259,4,71,31
111,East Harlem,Manhattan,2006,2549,134,2415,1505,51,45,910,38,0,361,2188,84,440,1371,640,14,150,1440,8,944,27
111,East Harlem,Manhattan,2007,2755,133,2622,1311,59,52,1311,21,1,353,2402,143,597,1300,704,11,159,1492,8,1086,13
111,East Harlem,Manhattan,2008,2837,126,2711,1139,50,41,1572,34,1,384,2453,168,602,1375,675,17,165,1479,5,1161,17
111,East Harlem,Manhattan,2009,2793,136,2657,957,69,34,1700,32,1,351,2442,159,615,1282,712,25,169,1475,9,1123,26
111,East Harlem,Manhattan,2010,3277,126,3151,1251,71,16,1900,36,3,395,2882,138,644,1548,901,46,160,1796,12,1294,19
111,East Harlem,Manhattan,2011,3385,137,3248,1440,93,28,1808,16,0,401,2984,145,690,1456,1050,44,160,1861,12,1330,22
111,East Harlem,Manhattan,2012,3439,100,3339,1281,54,24,2058,22,0,432,3007,145,695,1432,1120,47,232,1851,28,1304,14
111,East Harlem,Manhattan,2013,2601,92,2509,1204,55,22,1305,15,0,310,2291,61,490,1118,892,40,178,1411,21,978,22
111,East Harlem,Manhattan,2014,2787,64,2723,1525,37,20,1198,7,0,392,2395,89,519,1141,1008,30,223,1507,25,1013,28
111,East Harlem,Manhattan,2015,2154,51,2103,1057,35,8,1046,8,0,274,1880,68,444,893,722,27,171,1074,23,870,21
111,East Harlem,Manhattan,2016,2153,70,2083,840,34,23,1243,13,0,292,1861,70,524,963,565,31,199,1066,23,848,33
111,East Harlem,Manhattan,2017,2246,72,2174,724,40,17,1450,15,0,337,1909,70,645,1039,480,12,204,1122,41,844,38
111,East Harlem,Manhattan,2018,1283,69,1214,796,37,10,418,22,0,139,1144,21,259,662,326,15,129,558,34,550,35
111,East Harlem,Manhattan,2019,1249,65,1184,0,0,0,26,9,1214,99,1150,1,115,746,382,5,188,500,36,509,37
111,East Harlem,Manhattan,2020,787,21,766,0,0,0,14,6,767,53,734,5,44,459,273,6,59,307,18,398,59
111,East Harlem,Manhattan,2021,628,40,588,0,0,0,6,5,617,35,593,2,50,353,213,10,52,249,19,306,64
112,Washington Heights / Inwood,Manhattan,2006,2969,409,2560,469,184,159,2091,66,0,195,2774,187,1218,1316,243,5,204,800,20,1906,20
112,Washington Heights / Inwood,Manhattan,2007,3843,491,3352,533,234,159,2819,98,0,302,3541,284,1618,1630,295,16,229,969,30,2588,14
112,Washington Heights / Inwood,Manhattan,2008,3997,512,3485,614,237,158,2871,116,1,362,3635,237,1589,1737,425,8,293,980,27,2671,11
112,Washington Heights / Inwood,Manhattan,2009,3815,423,3392,699,189,171,2693,63,0,342,3473,207,1383,1789,414,22,251,923,31,2578,14
112,Washington Heights / Inwood,Manhattan,2010,3212,302,2910,561,128,124,2349,50,0,297,2915,193,1164,1440,398,17,194,651,27,2296,6
112,Washington Heights / Inwood,Manhattan,2011,3125,220,2905,548,88,90,2357,42,0,269,2856,182,1147,1365,417,14,162,650,13,2284,16
112,Washington Heights / Inwood,Manhattan,2012,2819,182,2637,549,66,88,2088,28,0,310,2509,179,987,1182,453,18,142,570,9,2077,15
112,Washington Heights / Inwood,Manhattan,2013,2260,173,2087,582,61,75,1505,37,0,245,2015,90,675,1089,385,21,122,468,12,1623,19
112,Washington Heights / Inwood,Manhattan,2014,2562,120,2442,918,31,61,1524,28,0,285,2277,104,720,1157,550,31,183,547,11,1809,20
112,Washington Heights / Inwood,Manhattan,2015,1422,105,1317,691,34,56,626,15,0,167,1255,38,384,621,360,19,129,262,7,1015,23
112,Washington Heights / Inwood,Manhattan,2016,1327,104,1223,537,30,63,686,11,0,151,1176,45,388,608,271,15,92,208,9,1002,35
112,Washington Heights / Inwood,Manhattan,2017,1183,93,1090,308,19,54,782,20,0,117,1066,29,435,551,162,6,66,166,7,934,39
112,Washington Heights / Inwood,Manhattan,2018,583,84,499,177,31,44,322,8,1,53,530,15,187,310,66,5,36,107,6,432,58
112,Washington Heights / Inwood,Manhattan,2019,345,94,251,0,0,0,44,7,294,27,318,3,60,206,75,1,26,82,3,232,35
112,Washington Heights / Inwood,Manhattan,2020,197,47,150,0,0,0,42,18,137,11,186,2,38,124,32,1,5,33,2,156,58
112,Washington Heights / Inwood,Manhattan,2021,164,73,91,0,0,0,18,9,137,23,141,1,32,98,28,5,2,25,1,135,66
164,NA,Manhattan,2006,117,4,113,78,2,1,35,1,0,7,110,4,15,79,19,0,28,66,0,21,0
164,NA,Manhattan,2007,142,5,137,54,3,0,83,2,0,12,130,3,42,60,34,3,39,63,1,38,0
164,NA,Manhattan,2008,146,4,142,25,2,1,117,1,0,9,137,7,56,56,27,0,64,45,2,32,0
164,NA,Manhattan,2009,128,3,125,35,3,0,90,0,0,13,115,8,41,52,26,1,52,45,0,30,0
164,NA,Manhattan,2010,195,4,191,60,4,0,131,0,0,15,180,8,65,62,57,3,50,75,4,58,0
164,NA,Manhattan,2011,158,3,155,32,2,1,123,0,0,16,142,15,64,43,36,0,55,57,3,39,0
164,NA,Manhattan,2012,156,4,152,20,4,0,132,0,0,12,144,11,76,46,22,1,61,48,4,37,0
164,NA,Manhattan,2013,126,4,122,43,2,0,79,2,0,5,121,5,44,38,36,3,28,57,6,35,0
164,NA,Manhattan,2014,78,2,76,17,1,1,59,0,0,4,74,3,28,24,23,0,25,22,0,30,0
164,NA,Manhattan,2015,123,1,122,69,0,1,53,0,0,24,99,6,22,43,49,3,18,60,4,40,0
164,NA,Manhattan,2016,48,1,47,19,0,1,28,0,0,6,42,0,17,20,10,1,17,15,1,15,0
164,NA,Manhattan,2017,38,0,38,10,0,0,28,0,0,5,33,2,18,14,4,0,15,13,2,8,0
164,NA,Manhattan,2018,23,0,23,15,0,0,8,0,0,4,19,1,5,12,5,0,9,7,0,7,0
164,NA,Manhattan,2019,12,1,11,0,0,0,1,0,11,0,12,0,1,5,6,0,2,8,0,2,0
164,NA,Manhattan,2020,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
164,NA,Manhattan,2021,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
201,Mott Haven / Melrose,Bronx,2006,2393,98,2295,1273,39,42,1022,15,2,332,2061,145,521,1141,565,20,48,818,2,1513,27
201,Mott Haven / Melrose,Bronx,2007,2382,107,2275,1305,60,34,970,13,0,299,2083,146,488,1155,572,19,46,785,1,1537,27
201,Mott Haven / Melrose,Bronx,2008,2669,228,2441,1375,180,27,1066,19,2,372,2297,133,593,1322,606,15,56,866,10,1730,16
201,Mott Haven / Melrose,Bronx,2009,2580,96,2484,1281,35,45,1203,16,0,345,2235,146,614,1205,594,21,58,784,2,1721,12
201,Mott Haven / Melrose,Bronx,2010,1931,75,1856,883,36,12,973,26,1,282,1649,125,456,872,457,21,64,726,2,1122,16
